ilot;type;timestamp;value
ilot2;temp;1505205394;22.79
ilot2;hum;1505205394;43
ilot2;lum;1505205401;100
ilot2;lum;1505205421;98
ilot2;lum;1505205442;96
ilot2;co2;1505205450;375
ilot2;temp;1505205454;22.72
ilot2;hum;1505205454;43
ilot2;lum;1505205462;98
ilot2;lum;1505205482;101
ilot2;lum;1505205502;99
ilot2;co2;1505205510;369
ilot2;temp;1505205514;22.76
ilot2;hum;1505205514;44
ilot2;lum;1505205522;97
ilot2;lum;1505205542;100
ilot2;lum;1505205562;101
ilot2;co2;1505205570;375
ilot2;temp;1505205574;23.10
ilot2;hum;1505205574;42
ilot2;lum;1505205582;105
ilot2;lum;1505205602;106
ilot2;lum;1505205622;104
ilot2;co2;1505205631;414
ilot2;temp;1505205634;23.06
ilot2;hum;1505205634;43
ilot2;lum;1505205642;108
ilot2;lum;1505205662;107
ilot2;lum;1505205682;102
ilot2;co2;1505205691;373
ilot2;temp;1505205694;23.06
ilot2;hum;1505205694;44
ilot2;lum;1505205702;100
ilot2;lum;1505205722;112
ilot2;lum;1505205743;103
ilot2;co2;1505205751;375
ilot2;temp;1505205754;22.79
ilot2;hum;1505205754;43
ilot2;lum;1505205763;104
ilot2;lum;1505205783;107
ilot2;lum;1505205803;108
ilot2;co2;1505205811;351
ilot2;temp;1505205814;23.03
ilot2;hum;1505205814;44
ilot2;lum;1505205823;105
ilot2;lum;1505205843;111
ilot2;lum;1505205863;108
ilot2;co2;1505205871;371
ilot2;temp;1505205874;22.65
ilot2;hum;1505205874;43
ilot2;lum;1505205883;107
ilot2;lum;1505205903;105
ilot2;lum;1505205923;107
ilot2;co2;1505205931;355
ilot2;temp;1505205934;23.10
ilot2;hum;1505205934;44
ilot2;lum;1505205943;108
ilot2;lum;1505205963;108
ilot2;lum;1505205983;106
ilot2;co2;1505205991;394
ilot2;temp;1505205995;23.00
ilot2;hum;1505205995;43
ilot2;lum;1505206003;108
ilot2;lum;1505206023;107
ilot2;lum;1505206043;102
ilot2;co2;1505206051;371
ilot2;temp;1505206055;22.55
ilot2;hum;1505206055;43
ilot2;lum;1505206064;104
ilot2;lum;1505206084;107
ilot2;lum;1505206104;100
ilot2;co2;1505206111;344
ilot2;temp;1505206115;22.86
ilot2;hum;1505206115;43
ilot2;lum;1505206124;99
ilot2;lum;1505206144;95
ilot2;lum;1505206164;91
ilot2;co2;1505206171;361
ilot2;temp;1505206175;22.93
ilot2;hum;1505206175;43
ilot2;lum;1505206184;94
ilot2;lum;1505206204;90
ilot2;lum;1505206224;93
ilot2;co2;1505206231;375
ilot2;temp;1505206235;23.00
ilot2;hum;1505206235;43
ilot2;lum;1505206244;91
ilot2;lum;1505206264;91
ilot2;lum;1505206284;87
ilot2;co2;1505206291;375
ilot2;temp;1505206295;22.76
ilot2;hum;1505206295;43
ilot2;lum;1505206304;89
ilot2;lum;1505206324;85
ilot2;lum;1505206344;86
ilot2;co2;1505206351;357
ilot2;temp;1505206355;22.96
ilot2;hum;1505206355;43
ilot2;lum;1505206365;85
ilot2;lum;1505206385;86
ilot2;lum;1505206405;88
ilot2;co2;1505206411;365
ilot2;temp;1505206415;23.00
ilot2;hum;1505206415;43
ilot2;lum;1505206425;88
ilot2;lum;1505206445;86
ilot2;lum;1505206465;88
ilot2;co2;1505206471;357
ilot2;temp;1505206475;22.69
ilot2;hum;1505206475;43
ilot2;lum;1505206485;87
ilot2;lum;1505206505;84
ilot2;lum;1505206525;86
ilot2;co2;1505206532;367
ilot2;temp;1505206536;22.55
ilot2;hum;1505206536;43
ilot2;lum;1505206545;79
ilot2;lum;1505206565;83
ilot2;lum;1505206585;79
ilot2;co2;1505206592;363
ilot2;temp;1505206596;22.69
ilot2;hum;1505206596;43
ilot2;lum;1505206605;78
ilot2;lum;1505206625;74
ilot2;lum;1505206645;75
ilot2;co2;1505206652;351
ilot2;temp;1505206656;22.89
ilot2;hum;1505206656;43
ilot2;lum;1505206665;78
ilot2;lum;1505206686;76
ilot2;lum;1505206706;77
ilot2;co2;1505206712;361
ilot2;temp;1505206716;22.65
ilot2;hum;1505206716;43
ilot2;lum;1505206726;71
ilot2;lum;1505206746;73
ilot2;lum;1505206766;72
ilot2;co2;1505206772;349
ilot2;temp;1505206776;23.10
ilot2;hum;1505206776;44
ilot2;lum;1505206786;74
ilot2;lum;1505206806;72
ilot2;lum;1505206826;77
ilot2;co2;1505206832;353
ilot2;temp;1505206836;22.55
ilot2;hum;1505206836;43
ilot2;lum;1505206846;77
ilot2;lum;1505206866;76
ilot2;lum;1505206886;76
ilot2;co2;1505206892;363
ilot2;temp;1505206896;23.06
ilot2;hum;1505206896;42
ilot2;lum;1505206906;81
ilot2;lum;1505206926;83
ilot2;lum;1505206946;86
ilot2;co2;1505206952;361
ilot2;temp;1505206956;23.10
ilot2;hum;1505206956;42
ilot2;lum;1505206967;88
ilot2;lum;1505206987;93
ilot2;lum;1505207007;99
ilot2;co2;1505207012;359
ilot2;temp;1505207016;22.48
ilot2;hum;1505207016;43
ilot2;lum;1505207027;99
ilot2;lum;1505207047;99
ilot2;lum;1505207067;106
ilot2;co2;1505207072;355
ilot2;temp;1505207076;22.65
ilot2;hum;1505207076;42
ilot2;lum;1505207087;109
ilot2;lum;1505207107;111
ilot2;lum;1505207127;119
ilot2;co2;1505207132;308
ilot2;temp;1505207136;23.00
ilot2;hum;1505207137;43
ilot2;lum;1505207147;121
ilot2;lum;1505207167;124
ilot2;lum;1505207187;128
ilot2;co2;1505207192;353
ilot2;temp;1505207197;22.89
ilot2;hum;1505207197;43
ilot2;lum;1505207207;132
ilot2;lum;1505207227;134
ilot2;lum;1505207247;141
ilot2;co2;1505207252;361
ilot2;temp;1505207257;23.03
ilot2;hum;1505207257;43
ilot2;lum;1505207268;147
ilot2;lum;1505207288;149
ilot2;lum;1505207308;152
ilot2;co2;1505207312;363
ilot2;temp;1505207317;22.96
ilot2;hum;1505207317;43
ilot2;lum;1505207328;157
ilot2;lum;1505207348;162
ilot2;lum;1505207368;165
ilot2;co2;1505207372;367
ilot2;temp;1505207377;22.59
ilot2;hum;1505207377;42
ilot2;lum;1505207388;167
ilot2;lum;1505207408;171
ilot2;lum;1505207428;174
ilot2;co2;1505207433;351
ilot2;temp;1505207437;22.96
ilot2;hum;1505207437;43
ilot2;lum;1505207448;177
ilot2;lum;1505207468;180
ilot2;lum;1505207488;185
ilot2;co2;1505207493;355
ilot2;temp;1505207497;23.06
ilot2;hum;1505207497;43
ilot2;lum;1505207508;185
ilot2;lum;1505207528;191
ilot2;lum;1505207548;194
ilot2;co2;1505207553;369
ilot2;temp;1505207557;22.79
ilot2;hum;1505207557;42
ilot2;lum;1505207569;197
ilot2;lum;1505207589;197
ilot2;lum;1505207609;205
ilot2;co2;1505207613;357
ilot2;temp;1505207617;22.96
ilot2;hum;1505207617;43
ilot2;lum;1505207629;212
ilot2;lum;1505207649;209
ilot2;lum;1505207669;231
ilot2;co2;1505207673;342
ilot2;temp;1505207678;22.59
ilot2;hum;1505207678;43
ilot2;lum;1505207689;221
ilot2;lum;1505207709;226
ilot2;lum;1505207729;205
ilot2;co2;1505207733;353
ilot2;temp;1505207738;22.89
ilot2;hum;1505207738;43
ilot2;lum;1505207749;216
ilot2;lum;1505207769;210
ilot2;lum;1505207789;203
ilot2;co2;1505207793;359
ilot2;temp;1505207798;23.10
ilot2;hum;1505207798;43
ilot2;lum;1505207809;199
ilot2;lum;1505207829;198
ilot2;lum;1505207849;203
ilot2;co2;1505207853;363
ilot2;temp;1505207858;22.62
ilot2;hum;1505207858;42
ilot2;lum;1505207870;202
ilot2;lum;1505207890;208
ilot2;lum;1505207910;197
ilot2;co2;1505207913;328
ilot2;temp;1505207918;22.79
ilot2;hum;1505207918;42
ilot2;lum;1505207930;192
ilot2;lum;1505207950;189
ilot2;lum;1505207970;184
ilot2;co2;1505207973;338
ilot2;temp;1505207978;22.65
ilot2;hum;1505207978;42
ilot2;lum;1505207990;186
ilot2;lum;1505208010;179
ilot2;lum;1505208030;178
ilot2;co2;1505208033;359
ilot2;hum;1505208038;42
ilot2;temp;1505208038;22.65
ilot2;lum;1505208050;175
ilot2;lum;1505208070;177
ilot2;lum;1505208090;169
ilot2;co2;1505208093;359
ilot2;hum;1505208098;42
ilot2;temp;1505208098;23.03
ilot2;lum;1505208110;173
ilot2;lum;1505208130;170
ilot2;lum;1505208150;173
ilot2;co2;1505208153;392
ilot2;hum;1505208158;43
ilot2;temp;1505208158;22.72
ilot2;lum;1505208171;176
ilot2;lum;1505208191;178
ilot2;lum;1505208211;172
ilot2;co2;1505208213;367
ilot2;hum;1505208219;41
ilot2;temp;1505208219;23.03
ilot2;lum;1505208231;174
ilot2;lum;1505208251;181
ilot2;lum;1505208271;193
ilot2;co2;1505208273;367
ilot2;hum;1505208279;42
ilot2;temp;1505208279;22.59
ilot2;lum;1505208291;194
ilot2;lum;1505208311;173
ilot2;lum;1505208331;173
ilot2;co2;1505208333;347
ilot2;temp;1505208339;22.72
ilot2;hum;1505208339;42
ilot2;lum;1505208351;172
ilot2;lum;1505208371;163
ilot2;lum;1505208391;170
ilot2;co2;1505208394;359
ilot2;temp;1505208399;22.89
ilot2;hum;1505208399;42
ilot2;lum;1505208411;189
ilot2;lum;1505208431;208
ilot2;lum;1505208451;188
ilot2;co2;1505208454;349
ilot2;temp;1505208459;22.89
ilot2;hum;1505208459;42
ilot2;lum;1505208472;161
ilot2;lum;1505208492;169
ilot2;lum;1505208512;173
ilot2;co2;1505208514;353
ilot2;temp;1505208519;22.62
ilot2;hum;1505208519;43
ilot2;lum;1505208532;179
ilot2;lum;1505208552;181
ilot2;lum;1505208572;175
ilot2;co2;1505208574;357
ilot2;temp;1505208579;22.86
ilot2;hum;1505208579;42
ilot2;lum;1505208592;180
ilot2;lum;1505208612;183
ilot2;lum;1505208632;186
ilot2;co2;1505208634;351
ilot2;temp;1505208639;22.89
ilot2;hum;1505208639;42
ilot2;lum;1505208652;210
ilot2;lum;1505208672;250
ilot2;lum;1505208692;260
ilot2;co2;1505208694;349
ilot2;temp;1505208699;22.96
ilot2;hum;1505208699;42
ilot2;lum;1505208712;264
ilot2;lum;1505208732;265
ilot2;lum;1505208752;272
ilot2;co2;1505208754;346
ilot2;temp;1505208760;22.93
ilot2;hum;1505208760;42
ilot2;lum;1505208773;275
ilot2;lum;1505208793;273
ilot2;lum;1505208813;273
ilot2;co2;1505208814;377
ilot2;temp;1505208820;22.93
ilot2;hum;1505208820;42
ilot2;lum;1505208833;277
ilot2;lum;1505208853;278
ilot2;lum;1505208873;281
ilot2;co2;1505208874;346
ilot2;temp;1505208880;23.30
ilot2;hum;1505208880;42
ilot2;lum;1505208893;281
ilot2;lum;1505208913;285
ilot2;lum;1505208933;286
ilot2;co2;1505208934;369
ilot2;temp;1505208940;22.86
ilot2;hum;1505208940;42
ilot2;lum;1505208953;286
ilot2;lum;1505208973;287
ilot2;lum;1505208993;275
ilot2;co2;1505208994;361
ilot2;temp;1505209000;22.93
ilot2;hum;1505209000;42
ilot2;lum;1505209013;203
ilot2;lum;1505209033;196
ilot2;lum;1505209053;200
ilot2;co2;1505209054;359
ilot2;temp;1505209060;22.72
ilot2;hum;1505209060;42
ilot2;lum;1505209073;194
ilot2;lum;1505209094;193
ilot2;lum;1505209114;194
ilot2;co2;1505209114;344
ilot2;temp;1505209120;22.89
ilot2;hum;1505209120;42
ilot2;lum;1505209134;195
ilot2;lum;1505209154;203
ilot2;lum;1505209174;205
ilot2;co2;1505209174;285
ilot2;temp;1505209180;23.13
ilot2;hum;1505209180;43
ilot2;lum;1505209194;202
ilot2;lum;1505209214;208
ilot2;lum;1505209234;223
ilot2;co2;1505209234;365
ilot2;temp;1505209240;22.89
ilot2;hum;1505209240;41
ilot2;lum;1505209254;225
ilot2;lum;1505209274;233
ilot2;lum;1505209294;242
ilot2;co2;1505209294;344
ilot2;temp;1505209301;23.17
ilot2;hum;1505209301;41
ilot2;lum;1505209314;290
ilot2;lum;1505209334;288
ilot2;lum;1505209354;244
ilot2;co2;1505209355;363
ilot2;temp;1505209361;23.27
ilot2;hum;1505209361;42
ilot2;lum;1505209375;208
ilot2;lum;1505209395;235
ilot2;co2;1505209415;349
ilot2;lum;1505209415;290
ilot2;temp;1505209421;23.17
ilot2;hum;1505209421;42
ilot2;lum;1505209435;227
ilot2;lum;1505209455;236
ilot2;co2;1505209475;351
ilot2;lum;1505209475;214
ilot2;hum;1505209481;42
ilot2;temp;1505209481;22.52
ilot2;lum;1505209495;189
ilot2;lum;1505209515;187
ilot2;co2;1505209535;359
ilot2;lum;1505209535;185
ilot2;hum;1505209541;42
ilot2;temp;1505209541;23.17
ilot2;lum;1505209555;186
ilot2;lum;1505209575;179
ilot2;co2;1505209595;369
ilot2;lum;1505209595;180
ilot2;hum;1505209601;42
ilot2;temp;1505209601;22.93
ilot2;lum;1505209615;179
ilot2;lum;1505209635;182
ilot2;co2;1505209655;349
ilot2;lum;1505209655;204
ilot2;hum;1505209661;42
ilot2;temp;1505209661;23.06
ilot2;lum;1505209675;236
ilot2;lum;1505209696;182
ilot2;co2;1505209715;349
ilot2;lum;1505209716;183
ilot2;hum;1505209721;42
ilot2;temp;1505209721;23.03
ilot2;lum;1505209736;196
ilot2;lum;1505209756;203
ilot2;co2;1505209775;357
ilot2;lum;1505209776;195
ilot2;hum;1505209781;42
ilot2;temp;1505209781;22.86
ilot2;lum;1505209796;217
ilot2;lum;1505209816;221
ilot2;co2;1505209835;367
ilot2;lum;1505209836;191
ilot2;hum;1505209841;42
ilot2;temp;1505209842;22.86
ilot2;lum;1505209856;212
ilot2;lum;1505209876;263
ilot2;co2;1505209895;347
ilot2;lum;1505209896;267
ilot2;hum;1505209902;42
ilot2;temp;1505209902;23.20
ilot2;lum;1505209916;260
ilot2;lum;1505209936;260
ilot2;co2;1505209955;353
ilot2;lum;1505209956;268
ilot2;hum;1505209962;42
ilot2;temp;1505209962;23.65
ilot2;lum;1505209976;256
ilot2;lum;1505209997;260
ilot2;co2;1505210015;312
ilot2;lum;1505210017;252
ilot2;hum;1505210022;42
ilot2;temp;1505210022;22.86
ilot2;lum;1505210037;243
ilot2;lum;1505210057;245
ilot2;co2;1505210075;389
ilot2;lum;1505210077;205
ilot2;hum;1505210082;42
ilot2;temp;1505210082;22.86
ilot2;lum;1505210097;224
ilot2;lum;1505210117;203
ilot2;co2;1505210135;367
ilot2;lum;1505210137;226
ilot2;hum;1505210142;42
ilot2;temp;1505210142;23.00
ilot2;lum;1505210157;182
ilot2;lum;1505210177;189
ilot2;co2;1505210195;363
ilot2;lum;1505210197;162
ilot2;hum;1505210202;42
ilot2;temp;1505210202;22.72
ilot2;lum;1505210217;161
ilot2;lum;1505210237;177
ilot2;co2;1505210256;353
ilot2;lum;1505210257;216
ilot2;hum;1505210262;42
ilot2;temp;1505210262;22.83
ilot2;lum;1505210277;216
ilot2;lum;1505210298;217
ilot2;co2;1505210316;365
ilot2;lum;1505210318;217
ilot2;temp;1505210322;22.96
ilot2;hum;1505210322;42
ilot2;lum;1505210338;215
ilot2;lum;1505210358;209
ilot2;co2;1505210376;359
ilot2;lum;1505210378;203
ilot2;hum;1505210382;42
ilot2;temp;1505210383;23.20
ilot2;lum;1505210398;204
ilot2;lum;1505210418;207
ilot2;co2;1505210436;359
ilot2;lum;1505210438;210
ilot2;hum;1505210443;42
ilot2;temp;1505210443;23.00
ilot2;lum;1505210458;202
ilot2;lum;1505210478;209
ilot2;co2;1505210496;363
ilot2;lum;1505210498;184
ilot2;hum;1505210503;42
ilot2;temp;1505210503;23.34
ilot2;lum;1505210518;176
ilot2;lum;1505210538;155
ilot2;co2;1505210556;365
ilot2;lum;1505210558;136
ilot2;hum;1505210563;42
ilot2;temp;1505210563;23.27
ilot2;lum;1505210578;165
ilot2;lum;1505210598;176
ilot2;co2;1505210616;365
ilot2;lum;1505210619;192
ilot2;hum;1505210623;42
ilot2;temp;1505210623;23.30
ilot2;lum;1505210639;190
ilot2;lum;1505210659;188
ilot2;co2;1505210676;304
ilot2;lum;1505210679;204
ilot2;hum;1505210683;42
ilot2;temp;1505210683;23.00
ilot2;lum;1505210699;206
ilot2;lum;1505210719;198
ilot2;co2;1505210736;357
ilot2;lum;1505210739;203
ilot2;hum;1505210743;41
ilot2;temp;1505210743;23.20
ilot2;lum;1505210759;193
ilot2;lum;1505210779;184
ilot2;co2;1505210796;338
ilot2;lum;1505210799;190
ilot2;hum;1505210803;42
ilot2;temp;1505210803;23.41
ilot2;lum;1505210819;193
ilot2;lum;1505210839;192
ilot2;co2;1505210856;361
ilot2;lum;1505210859;187
ilot2;hum;1505210863;42
ilot2;temp;1505210863;23.24
ilot2;lum;1505210879;189
ilot2;lum;1505210899;187
ilot2;co2;1505210916;363
ilot2;lum;1505210920;186
ilot2;hum;1505210924;42
ilot2;temp;1505210924;22.89
ilot2;lum;1505210940;184
ilot2;lum;1505210960;188
ilot2;co2;1505210976;365
ilot2;lum;1505210980;188
ilot2;hum;1505210984;41
ilot2;temp;1505210984;23.41
ilot2;lum;1505211000;189
ilot2;lum;1505211020;185
ilot2;co2;1505211036;369
ilot2;lum;1505211040;191
ilot2;temp;1505211044;23.20
ilot2;hum;1505211044;42
ilot2;lum;1505211060;187
ilot2;lum;1505211080;186
ilot2;co2;1505211096;361
ilot2;lum;1505211100;191
ilot2;temp;1505211104;23.41
ilot2;hum;1505211104;41
ilot2;lum;1505211120;189
ilot2;lum;1505211140;187
ilot2;co2;1505211157;363
ilot2;lum;1505211160;193
ilot2;temp;1505211164;23.03
ilot2;hum;1505211164;41
ilot2;lum;1505211180;192
ilot2;lum;1505211200;196
ilot2;co2;1505211217;371
ilot2;lum;1505211221;196
ilot2;temp;1505211224;23.34
ilot2;hum;1505211224;41
ilot2;lum;1505211241;199
ilot2;lum;1505211261;195
ilot2;co2;1505211277;387
ilot2;lum;1505211281;195
ilot2;temp;1505211284;23.00
ilot2;hum;1505211284;41
ilot2;lum;1505211301;196
ilot2;lum;1505211321;201
ilot2;co2;1505211337;349
ilot2;lum;1505211341;204
ilot2;temp;1505211344;22.96
ilot2;hum;1505211344;41
ilot2;lum;1505211361;206
ilot2;lum;1505211381;209
ilot2;co2;1505211397;363
ilot2;lum;1505211401;214
ilot2;temp;1505211404;23.13
ilot2;hum;1505211404;41
ilot2;lum;1505211421;214
ilot2;lum;1505211441;216
ilot2;co2;1505211457;363
ilot2;lum;1505211461;215
ilot2;temp;1505211465;23.27
ilot2;hum;1505211465;42
ilot2;lum;1505211481;182
ilot2;lum;1505211501;182
ilot2;co2;1505211517;359
ilot2;lum;1505211521;174
ilot2;temp;1505211525;23.54
ilot2;hum;1505211525;41
ilot2;lum;1505211541;144
ilot2;lum;1505211562;140
ilot2;co2;1505211577;351
ilot2;lum;1505211582;134
ilot2;temp;1505211585;23.54
ilot2;hum;1505211585;41
ilot2;lum;1505211602;142
ilot2;lum;1505211622;149
ilot2;co2;1505211637;357
ilot2;lum;1505211642;138
ilot2;temp;1505211645;22.93
ilot2;hum;1505211645;41
ilot2;lum;1505211662;132
ilot2;lum;1505211682;129
ilot2;co2;1505211697;361
ilot2;lum;1505211702;128
ilot2;temp;1505211705;23.00
ilot2;hum;1505211705;41
ilot2;lum;1505211722;130
ilot2;lum;1505211742;130
ilot2;co2;1505211757;394
ilot2;lum;1505211762;125
ilot2;temp;1505211765;23.51
ilot2;hum;1505211765;41
ilot2;lum;1505211782;124
ilot2;lum;1505211802;123
ilot2;co2;1505211817;375
ilot2;lum;1505211822;123
ilot2;temp;1505211825;23.20
ilot2;hum;1505211825;41
ilot2;lum;1505211843;125
ilot2;lum;1505211863;130
ilot2;co2;1505211877;367
ilot2;lum;1505211883;137
ilot2;temp;1505211885;23.34
ilot2;hum;1505211885;41
ilot2;lum;1505211903;153
ilot2;lum;1505211923;141
ilot2;co2;1505211937;369
ilot2;lum;1505211943;140
ilot2;temp;1505211945;22.96
ilot2;hum;1505211945;41
ilot2;lum;1505211963;152
ilot2;lum;1505211983;126
ilot2;co2;1505211997;340
ilot2;lum;1505212003;126
ilot2;temp;1505212005;23.24
ilot2;hum;1505212006;40
ilot2;lum;1505212023;133
ilot2;lum;1505212043;180
ilot2;co2;1505212057;359
ilot2;lum;1505212063;228
ilot2;temp;1505212066;23.44
ilot2;hum;1505212066;41
ilot2;lum;1505212083;214
ilot2;lum;1505212103;148
ilot2;co2;1505212118;367
ilot2;lum;1505212123;156
ilot2;temp;1505212126;23.17
ilot2;hum;1505212126;41
ilot2;lum;1505212144;134
ilot2;lum;1505212164;136
ilot2;co2;1505212178;375
ilot2;lum;1505212184;149
ilot2;temp;1505212186;23.34
ilot2;hum;1505212186;41
ilot2;lum;1505212204;158
ilot2;lum;1505212224;150
ilot2;co2;1505212238;342
ilot2;lum;1505212244;154
ilot2;temp;1505212246;23.51
ilot2;hum;1505212246;40
ilot2;lum;1505212264;160
ilot2;lum;1505212284;159
ilot2;co2;1505212298;347
ilot2;lum;1505212304;183
ilot2;temp;1505212306;23.00
ilot2;hum;1505212306;41
ilot2;lum;1505212324;195
ilot2;lum;1505212344;173
ilot2;co2;1505212358;349
ilot2;lum;1505212364;194
ilot2;temp;1505212366;23.44
ilot2;hum;1505212366;41
ilot2;lum;1505212384;173
ilot2;lum;1505212404;197
ilot2;co2;1505212418;353
ilot2;lum;1505212424;232
ilot2;temp;1505212426;23.51
ilot2;hum;1505212426;41
ilot2;lum;1505212445;238
ilot2;lum;1505212465;231
ilot2;co2;1505212478;361
ilot2;lum;1505212485;232
ilot2;temp;1505212486;23.24
ilot2;hum;1505212486;41
ilot2;lum;1505212505;206
ilot2;lum;1505212525;247
ilot2;co2;1505212538;359
ilot2;lum;1505212545;247
ilot2;temp;1505212546;23.20
ilot2;hum;1505212546;40
ilot2;lum;1505212565;237
ilot2;lum;1505212585;226
ilot2;co2;1505212598;353
ilot2;lum;1505212605;239
ilot2;temp;1505212607;23.48
ilot2;hum;1505212607;40
ilot2;lum;1505212625;202
ilot2;lum;1505212645;246
ilot2;co2;1505212658;363
ilot2;lum;1505212665;220
ilot2;temp;1505212667;23.41
ilot2;hum;1505212667;40
ilot2;lum;1505212685;218
ilot2;lum;1505212705;200
ilot2;co2;1505212718;355
ilot2;lum;1505212725;183
ilot2;temp;1505212727;23.54
ilot2;hum;1505212727;40
ilot2;lum;1505212746;171
ilot2;lum;1505212766;179
ilot2;co2;1505212778;347
ilot2;lum;1505212786;188
ilot2;temp;1505212787;22.93
ilot2;hum;1505212787;40
ilot2;lum;1505212806;234
ilot2;lum;1505212826;187
ilot2;co2;1505212838;344
ilot2;lum;1505212846;198
ilot2;temp;1505212847;23.44
ilot2;hum;1505212847;40
ilot2;lum;1505212866;191
ilot2;lum;1505212886;219
ilot2;co2;1505212898;353
ilot2;lum;1505212906;260
ilot2;temp;1505212907;23.34
ilot2;hum;1505212907;40
ilot2;lum;1505212926;251
ilot2;lum;1505212946;262
ilot2;co2;1505212958;353
ilot2;lum;1505212966;261
ilot2;temp;1505212967;23.51
ilot2;hum;1505212967;40
ilot2;lum;1505212986;256
ilot2;lum;1505213006;217
ilot2;co2;1505213018;351
ilot2;lum;1505213026;260
ilot2;temp;1505213027;23.68
ilot2;hum;1505213027;40
ilot2;lum;1505213046;255
ilot2;lum;1505213067;242
ilot2;co2;1505213079;349
ilot2;lum;1505213087;244
ilot2;temp;1505213087;23.61
ilot2;hum;1505213087;40
ilot2;lum;1505213107;241
ilot2;lum;1505213127;220
ilot2;co2;1505213139;353
ilot2;lum;1505213147;162
ilot2;temp;1505213147;23.24
ilot2;hum;1505213147;40
ilot2;lum;1505213167;150
ilot2;lum;1505213187;147
ilot2;co2;1505213199;355
ilot2;lum;1505213207;146
ilot2;temp;1505213207;23.20
ilot2;hum;1505213207;40
ilot2;lum;1505213227;144
ilot2;lum;1505213247;138
ilot2;co2;1505213259;363
ilot2;lum;1505213267;134
ilot2;temp;1505213267;23.44
ilot2;hum;1505213267;40
ilot2;lum;1505213287;134
ilot2;lum;1505213307;136
ilot2;co2;1505213319;367
ilot2;lum;1505213327;130
ilot2;temp;1505213327;23.58
ilot2;hum;1505213328;40
ilot2;lum;1505213347;128
ilot2;lum;1505213368;126
ilot2;co2;1505213379;365
ilot2;temp;1505213388;23.00
ilot2;hum;1505213388;41
ilot2;lum;1505213388;124
ilot2;lum;1505213408;126
ilot2;lum;1505213428;129
ilot2;co2;1505213439;369
ilot2;temp;1505213448;23.10
ilot2;hum;1505213448;40
ilot2;lum;1505213448;130
ilot2;lum;1505213468;134
ilot2;lum;1505213488;135
ilot2;co2;1505213499;365
ilot2;temp;1505213508;23.58
ilot2;hum;1505213508;40
ilot2;lum;1505213508;144
ilot2;lum;1505213528;140
ilot2;lum;1505213548;147
ilot2;co2;1505213559;359
ilot2;temp;1505213568;23.00
ilot2;hum;1505213568;40
ilot2;lum;1505213568;148
ilot2;lum;1505213588;142
ilot2;lum;1505213608;142
ilot2;co2;1505213619;363
ilot2;temp;1505213628;23.34
ilot2;hum;1505213628;40
ilot2;lum;1505213628;146
ilot2;lum;1505213648;145
ilot2;lum;1505213669;143
ilot2;co2;1505213679;353
ilot2;temp;1505213688;23.44
ilot2;hum;1505213688;40
ilot2;lum;1505213689;142
ilot2;lum;1505213709;142
ilot2;lum;1505213729;139
ilot2;co2;1505213739;361
ilot2;temp;1505213748;23.06
ilot2;hum;1505213748;40
ilot2;lum;1505213749;136
ilot2;lum;1505213769;130
ilot2;lum;1505213789;129
ilot2;co2;1505213799;369
ilot2;temp;1505213808;23.10
ilot2;hum;1505213808;40
ilot2;lum;1505213809;124
ilot2;lum;1505213829;125
ilot2;lum;1505213849;121
ilot2;co2;1505213859;361
ilot2;temp;1505213868;23.24
ilot2;hum;1505213868;41
ilot2;lum;1505213869;120
ilot2;lum;1505213889;119
ilot2;lum;1505213909;119
ilot2;co2;1505213919;369
ilot2;temp;1505213928;23.03
ilot2;hum;1505213928;39
ilot2;lum;1505213929;117
ilot2;lum;1505213949;121
ilot2;lum;1505213969;121
ilot2;co2;1505213980;316
ilot2;temp;1505213988;23.20
ilot2;hum;1505213988;40
ilot2;lum;1505213990;123
ilot2;lum;1505214010;119
ilot2;lum;1505214030;122
ilot2;co2;1505214040;375
ilot2;temp;1505214048;23.68
ilot2;hum;1505214048;39
ilot2;lum;1505214050;123
ilot2;lum;1505214070;118
ilot2;lum;1505214090;120
ilot2;co2;1505214100;371
ilot2;temp;1505214108;23.30
ilot2;hum;1505214108;40
ilot2;lum;1505214110;120
ilot2;lum;1505214130;119
ilot2;lum;1505214150;144
ilot2;co2;1505214160;357
ilot2;temp;1505214169;23.13
ilot2;hum;1505214169;40
ilot2;lum;1505214170;146
ilot2;lum;1505214190;131
ilot2;lum;1505214210;121
ilot2;co2;1505214220;375
ilot2;temp;1505214229;23.78
ilot2;hum;1505214229;40
ilot2;lum;1505214230;118
ilot2;lum;1505214250;118
ilot2;lum;1505214270;113
ilot2;co2;1505214280;357
ilot2;temp;1505214289;23.27
ilot2;hum;1505214289;40
ilot2;lum;1505214291;113
ilot2;lum;1505214311;116
ilot2;lum;1505214331;113
ilot2;co2;1505214340;367
ilot2;temp;1505214349;23.13
ilot2;hum;1505214349;40
ilot2;lum;1505214351;108
ilot2;lum;1505214371;112
ilot2;lum;1505214391;116
ilot2;co2;1505214400;363
ilot2;temp;1505214409;23.34
ilot2;hum;1505214409;40
ilot2;lum;1505214411;110
ilot2;lum;1505214431;119
ilot2;lum;1505214451;114
ilot2;co2;1505214460;357
ilot2;temp;1505214469;23.20
ilot2;hum;1505214469;40
ilot2;lum;1505214471;114
ilot2;lum;1505214491;117
ilot2;lum;1505214511;122
ilot2;co2;1505214520;349
ilot2;temp;1505214529;23.48
